2017-11-22 21:38:39.889 +0900 [info] Log saved [./log/2017-11-22_21-38-39+0900.log]
2017-11-22 21:38:39.890 +0900 [info] Log count: 43
2017-11-22 21:38:40.877 +0900 [info] Connecting database..
2017-11-22 21:38:40.878 +0900 [info] Connecting database..
2017-11-22 21:38:40.894 +0900 [info] Connecting database..
2017-11-22 21:38:40.897 +0900 [info] Connecting database..
2017-11-22 21:38:40.899 +0900 [info] Connecting database..
2017-11-22 21:38:40.901 +0900 [info] Connecting database..
2017-11-22 21:38:40.904 +0900 [info] Connecting database..
2017-11-22 21:38:40.905 +0900 [info] Connecting database..
2017-11-22 21:38:40.906 +0900 [info] Connecting database..
2017-11-22 21:38:40.911 +0900 [info] Connecting database..
2017-11-22 21:38:40.915 +0900 [error] Database connection error
2017-11-22 21:38:40.916 +0900 [error] Database connection error
2017-11-22 21:38:40.916 +0900 [error] Database connection error
2017-11-22 21:38:40.916 +0900 [error] Database connection error
2017-11-22 21:38:40.916 +0900 [error] Database connection error
2017-11-22 21:38:40.916 +0900 [error] Database connection error
2017-11-22 21:38:40.916 +0900 [error] Database connection error
2017-11-22 21:38:40.916 +0900 [error] Database connection error
2017-11-22 21:38:40.917 +0900 [error] Database connection error
2017-11-22 21:38:40.917 +0900 [error] Database connection error
2017-11-22 21:38:40.922 +0900 [error] Database connection error
2017-11-22 21:38:40.923 +0900 [error] Database connection error
2017-11-22 21:38:40.923 +0900 [error] Database connection error
2017-11-22 21:38:40.923 +0900 [error] Database connection error
2017-11-22 21:38:40.924 +0900 [error] Database connection error
2017-11-22 21:38:40.924 +0900 [error] Database connection error
2017-11-22 21:38:40.924 +0900 [error] Database connection error
2017-11-22 21:38:40.924 +0900 [error] Database connection error
2017-11-22 21:38:40.924 +0900 [error] Database connection error
2017-11-22 21:38:40.925 +0900 [error] Database connection error
2017-11-22 21:38:40.925 +0900 [error] Database connection error
2017-11-22 21:38:40.925 +0900 [error] Database connection error
2017-11-22 21:38:40.926 +0900 [error] Database connection error
2017-11-22 21:38:40.932 +0900 [error] Database connection error
2017-11-22 21:38:40.932 +0900 [error] Database connection error
2017-11-22 21:38:40.932 +0900 [error] Database connection error
2017-11-22 21:38:40.932 +0900 [error] Database connection error
2017-11-22 21:38:40.932 +0900 [error] Database connection error
2017-11-22 21:38:40.932 +0900 [error] Database connection error
2017-11-22 21:38:40.933 +0900 [error] Database connection error
2017-11-22 21:38:40.934 +0900 [error] Database connection error
2017-11-22 21:38:40.937 +0900 [error] Database connection error
2017-11-22 21:38:40.937 +0900 [error] Database connection error
2017-11-22 21:38:40.937 +0900 [error] Database connection error
2017-11-22 21:38:40.937 +0900 [error] Database connection error
2017-11-22 21:38:40.938 +0900 [error] Database connection error
2017-11-22 21:38:40.938 +0900 [error] Database connection error
2017-11-22 21:38:40.939 +0900 [error] Database connection error
2017-11-22 21:38:40.940 +0900 [error] Database connection error
2017-11-22 21:38:40.940 +0900 [error] Database connection error
2017-11-22 21:38:40.940 +0900 [error] Database connection error
2017-11-22 21:38:40.940 +0900 [error] Database connection error
2017-11-22 21:38:40.940 +0900 [error] Database connection error
2017-11-22 21:38:40.940 +0900 [error] Database connection error
2017-11-22 21:38:40.941 +0900 [error] Database connection error
2017-11-22 21:38:40.941 +0900 [error] Database connection error
2017-11-22 21:38:40.942 +0900 [error] Database connection error
2017-11-22 21:38:40.943 +0900 [error] Database connection error
2017-11-22 21:38:40.943 +0900 [error] Database connection error
2017-11-22 21:38:40.943 +0900 [error] Database connection error
2017-11-22 21:38:40.943 +0900 [error] Database connection error
2017-11-22 21:38:40.943 +0900 [error] Database connection error
2017-11-22 21:38:40.943 +0900 [error] Database connection error
2017-11-22 21:38:40.943 +0900 [error] Database connection error
2017-11-22 21:38:40.944 +0900 [error] Database connection error
2017-11-22 21:38:40.944 +0900 [error] Database connection error
2017-11-22 21:38:40.946 +0900 [error] Database connection error
2017-11-22 21:38:40.946 +0900 [error] Database connection error
2017-11-22 21:38:40.946 +0900 [error] Database connection error
2017-11-22 21:38:40.947 +0900 [error] Database connection error
2017-11-22 21:38:40.947 +0900 [error] Database connection error
2017-11-22 21:38:40.947 +0900 [error] Database connection error
2017-11-22 21:38:40.948 +0900 [error] Database connection error
2017-11-22 21:38:40.949 +0900 [error] Database connection error
2017-11-22 21:38:40.949 +0900 [error] Database connection error
2017-11-22 21:38:40.949 +0900 [error] Database connection error
2017-11-22 21:38:40.951 +0900 [error] Database connection error
2017-11-22 21:38:40.959 +0900 [error] Database connection error
2017-11-22 21:38:40.959 +0900 [error] Database connection error
2017-11-22 21:38:40.964 +0900 [error] Database connection error
2017-11-22 21:38:40.964 +0900 [error] Database connection error
2017-11-22 21:38:40.965 +0900 [error] Database connection error
2017-11-22 21:38:40.966 +0900 [error] Database connection error
2017-11-22 21:38:40.972 +0900 [error] Database connection error
2017-11-22 21:38:40.975 +0900 [error] Database connection error
2017-11-22 21:38:40.977 +0900 [error] Database connection error
2017-11-22 21:38:40.977 +0900 [error] Database connection error
2017-11-22 21:38:40.979 +0900 [error] Database connection error
2017-11-22 21:38:40.982 +0900 [error] Database connection error
2017-11-22 21:38:40.982 +0900 [error] Database connection error
2017-11-22 21:38:40.982 +0900 [error] Database connection error
2017-11-22 21:38:40.984 +0900 [error] Database connection error
2017-11-22 21:38:40.984 +0900 [error] Database connection error
2017-11-22 21:38:40.984 +0900 [error] Database connection error
2017-11-22 21:38:40.984 +0900 [error] Database connection error
2017-11-22 21:38:40.984 +0900 [error] Database connection error
2017-11-22 21:38:40.985 +0900 [error] Database connection error
2017-11-22 21:38:40.985 +0900 [error] Database connection error
2017-11-22 21:38:40.985 +0900 [error] Database connection error
